stem,img_path,direction,edge,xmin,ymin,xmax,ymax,bbox_w,bbox_h,cx,cy,xmin_norm,ymin_norm,xmax_norm,ymax_norm,bbox_w_norm,bbox_h_norm,cx_norm,cy_norm,aspect_ratio,offscreen_dist
image_140,../data/train_data/train_data/image_140.png,1,right,820.6197452545166,222.49799156188965,854.2416858673096,371.791748046875,33.62194061279297,149.29375648498535,837.4307155609131,297.1448698043823,1.1397496461868286,0.46353748242060344,1.1864467859268188,0.7745661417643229,0.046697139739990234,0.3110286593437195,1.1630982160568237,0.6190518120924632,4.44036702712454,100.6197452545166
image_1404,../data/train_data/train_data/image_1404.png,0,right,856.8150615692139,224.92267990112305,979.1075706481934,412.58312606811523,122.29250907897949,187.6604461669922,917.9613161087036,318.75290298461914,1.1900209188461304,0.468588916460673,1.3598716259002686,0.8595481793085734,0.16985070705413818,0.3909592628479004,1.2749462723731995,0.6640685478846232,1.534521186786645,136.81506156921387
image_1405,../data/train_data/train_data/image_1405.png,0,right,874.2434120178223,221.13391304016113,958.2810974121094,411.96277046203613,84.03768539428711,190.828857421875,916.2622547149658,316.54834175109863,1.2142269611358643,0.46069565216700237,1.3309459686279297,0.8582557717959086,0.11671900749206543,0.39756011962890625,1.272586464881897,0.6594757119814555,2.2707533712589325,154.24341201782227
image_1407,../data/train_data/train_data/image_1407.png,1,left,-180.7423710823059,228.09257888793945,-100.23638248443604,362.51168394088745,80.50598859786987,134.419105052948,-140.48937678337097,295.30213141441345,-0.2510310709476471,0.4751928726832072,-0.13921719789505005,0.7552326748768489,0.11181387305259705,0.28003980219364166,-0.19512413442134857,0.615212773780028,1.6696783356624059,100.23638248443604
image_1408,../data/train_data/train_data/image_1408.png,1,right,795.7091045379639,227.58323097229004,857.3168277740479,354.5887746810913,61.607723236083984,127.00554370880127,826.5129661560059,291.0860028266907,1.1051515340805054,0.4741317311922709,1.1907178163528442,0.7387266139189402,0.08556628227233887,0.2645948827266693,1.1479346752166748,0.6064291725556056,2.0615198393569822,75.70910453796387
image_141,../data/train_data/train_data/image_141.png,1,left,-222.05999851226807,225.23132705688477,-108.86687278747559,407.44331979751587,113.19312572479248,182.2119927406311,-165.46343564987183,316.3373234272003,-0.3084166646003723,0.46923193136850994,-0.15120398998260498,0.8488402495781581,0.15721267461776733,0.37960831820964813,-0.22981032729148865,0.659036090473334,1.6097443336236235,108.86687278747559
image_1410,../data/train_data/train_data/image_1410.png,0,left,-187.87912845611572,221.52055168151855,-146.29718542099,381.78258323669434,41.58194303512573,160.26203155517578,-167.08815693855286,301.65156745910645,-0.2609432339668274,0.461501149336497,-0.20319053530693054,0.7953803817431132,0.05775269865989685,0.3338792324066162,-0.23206688463687897,0.6284407655398051,3.8541256097579857,146.29718542099
image_1411,../data/train_data/train_data/image_1411.png,1,left,-250.34550189971924,223.5872688293457,-124.31853175163269,421.6387429237366,126.02697014808655,198.05147409439087,-187.33201682567596,322.61300587654114,-0.3477020859718323,0.4658068100611369,-0.17266462743282318,0.8784140477577845,0.1750374585390091,0.41260723769664764,-0.26018335670232773,0.6721104289094607,1.5715007181532077,124.31853175163269
image_1412,../data/train_data/train_data/image_1412.png,0,left,-282.6341485977173,221.69281387329102,-142.2451400756836,450.05411171913147,140.3890085220337,228.36129784584045,-212.43964433670044,335.87346279621124,-0.3925474286079407,0.4618600289026896,-0.19756269454956055,0.9376127327481906,0.19498473405838013,0.47575270384550095,-0.2950550615787506,0.6997363808254401,1.626632314380935,142.2451400756836
image_1415,../data/train_data/train_data/image_1415.png,0,right,854.3669986724854,221.55070686340332,944.597282409668,409.4150366783142,90.23028373718262,187.8643298149109,899.4821405410767,315.48287177085876,1.186620831489563,0.46156397263209026,1.3119406700134277,0.8529479930798213,0.12531983852386475,0.391384020447731,1.2492807507514954,0.6572559828559558,2.082054073575906,134.36699867248535
image_1416,../data/train_data/train_data/image_1416.png,0,left,-173.18885207176208,222.60007286071777,-130.03493070602417,373.96392250061035,43.153921365737915,151.36384963989258,-151.61189138889313,298.28199768066406,-0.24054007232189178,0.46375015179316204,-0.18060407042503357,0.7790915052096049,0.059936001896858215,0.31534135341644287,-0.21057207137346268,0.6214208285013835,3.5075340745295054,130.03493070602417
image_142,../data/train_data/train_data/image_142.png,1,right,862.538423538208,221.31412887573242,949.4304084777832,411.66382932662964,86.8919849395752,190.34970045089722,905.9844160079956,316.48897910118103,1.1979700326919556,0.46107110182444255,1.3186533451080322,0.8576329777638118,0.12068331241607666,0.3965618759393692,1.258311688899994,0.6593520397941272,2.1906473949613035,142.538423538208
image_1420,../data/train_data/train_data/image_1420.png,1,left,-270.9757876396179,218.8236083984375,-150.4894459247589,447.9610946178436,120.48634171485901,229.13748621940613,-210.73261678218842,333.39235150814056,-0.37635526061058044,0.4558825174967448,-0.20901311933994293,0.9332522804538409,0.1673421412706375,0.4773697629570961,-0.2926841899752617,0.6945673989752928,1.9017714618780537,150.4894459247589
image_1421,../data/train_data/train_data/image_1421.png,0,left,-265.04143238067627,225.53719902038574,-143.53448867797852,413.3513035774231,121.50694370269775,187.81410455703735,-204.2879605293274,319.4442512989044,-0.36811310052871704,0.46986916462580364,-0.19935345649719238,0.8611485491196315,0.16875964403152466,0.3912793844938278,-0.2837332785129547,0.6655088568727175,1.5457067623771317,143.53448867797852
image_1422,../data/train_data/train_data/image_1422.png,0,right,841.6989040374756,225.59396171569824,949.9235916137695,397.4790563583374,108.22468757629395,171.88509464263916,895.8112478256226,311.5365090370178,1.169026255607605,0.469987420241038,1.319338321685791,0.8280813674132029,0.15031206607818604,0.3580939471721649,1.244182288646698,0.6490343938271205,1.5882244476008975,121.69890403747559
image_1423,../data/train_data/train_data/image_1423.png,0,left,-160.68343877792358,226.11798667907715,-124.06400084495544,346.4690341949463,36.61943793296814,120.35104751586914,-142.3737198114395,286.2935104370117,-0.2231714427471161,0.47107913891474407,-0.17231111228466034,0.7218104879061381,0.05086033046245575,0.25073134899139404,-0.19774127751588821,0.5964448134104411,3.2865345376455988,124.06400084495544
image_1424,../data/train_data/train_data/image_1424.png,1,right,808.7224102020264,224.83782196044922,891.7392253875732,376.8991746902466,83.01681518554688,152.06135272979736,850.2308177947998,300.8684983253479,1.1232255697250366,0.4684121290842692,1.238526701927185,0.7852066139380137,0.11530113220214844,0.3167944848537445,1.1808761358261108,0.6268093715111415,1.8316934031970797,88.72241020202637
image_1425,../data/train_data/train_data/image_1425.png,1,left,-219.72267866134644,226.81003952026367,-121.6948914527893,380.75870180130005,98.02778720855713,153.94866228103638,-170.70878505706787,303.78437066078186,-0.3051703870296478,0.472520915667216,-0.16902068257331848,0.7932472954193751,0.13614970445632935,0.3207263797521591,-0.23709553480148315,0.6328841055432955,1.5704594244640642,121.6948914527893
image_1426,../data/train_data/train_data/image_1426.png,1,right,803.6535930633545,227.03016662597656,867.646894454956,352.759822845459,63.99330139160156,125.72965621948242,835.6502437591553,289.8949947357178,1.1161855459213257,0.47297951380411785,1.205065131187439,0.7349162975947062,0.08887958526611328,0.2619367837905884,1.1606253385543823,0.603947905699412,1.964731518539581,83.65359306335449
image_1427,../data/train_data/train_data/image_1427.png,0,right,795.2297401428223,229.0990867614746,868.8408851623535,353.2960786819458,73.61114501953125,124.19699192047119,832.0353126525879,291.1975827217102,1.1044857501983643,0.47728976408640544,1.2067234516143799,0.7360334972540538,0.10223770141601562,0.2587437331676483,1.155604600906372,0.6066616306702296,1.6872036413442284,75.22974014282227
image_1428,../data/train_data/train_data/image_1428.png,0,left,-232.1092700958252,227.38404655456543,-137.89503693580627,376.0400595664978,94.21423316001892,148.65601301193237,-185.00215351581573,301.7120530605316,-0.32237398624420166,0.47371676365534465,-0.19152088463306427,0.7834167907635371,0.1308531016111374,0.30970002710819244,-0.25694743543863297,0.6285667772094409,1.577850904538451,137.89503693580627
image_1429,../data/train_data/train_data/image_1429.png,0,left,-294.04958724975586,222.6859893798828,-154.27438616752625,441.0289146900177,139.77520108222961,218.3429253101349,-224.16198670864105,331.85745203495026,-0.4084022045135498,0.46392914454142253,-0.2142699807882309,0.9188102389375369,0.1941322237253189,0.45488109439611435,-0.31133609265089035,0.6913696917394797,1.5621005988156937,154.27438616752625
image_143,../data/train_data/train_data/image_143.png,0,left,-185.91901302337646,221.37566947937012,-149.6983766555786,383.99929666519165,36.22063636779785,162.62362718582153,-167.80869483947754,302.6874830722809,-0.2582208514213562,0.4611993114153544,-0.20791441202163696,0.7999985347191493,0.05030643939971924,0.33879922330379486,-0.23306763172149658,0.6305989230672518,4.48980590883276,149.6983766555786
image_1430,../data/train_data/train_data/image_1430.png,1,left,-259.35341119766235,225.39512062072754,-156.0115671157837,396.95782804489136,103.34184408187866,171.56270742416382,-207.68248915672302,311.17647433280945,-0.3602130711078644,0.46957316795984905,-0.21668273210525513,0.8269954750935237,0.14353033900260925,0.3574223071336746,-0.28844790160655975,0.6482843215266864,1.660147532186799,156.0115671157837
image_1432,../data/train_data/train_data/image_1432.png,0,left,-210.68517923355103,220.78950309753418,-172.36907243728638,385.12492322921753,38.31610679626465,164.33542013168335,-191.5271258354187,302.95721316337585,-0.2926183044910431,0.4599781314531962,-0.23940148949623108,0.8023435900608699,0.05321681499481201,0.34236545860767365,-0.2660098969936371,0.631160860757033,4.288938357059388,172.36907243728638
image_1433,../data/train_data/train_data/image_1433.png,1,right,835.5153179168701,224.50053596496582,907.9876613616943,382.0706596374512,72.47234344482422,157.57012367248535,871.7514896392822,303.2855978012085,1.1604379415512085,0.46770944992701213,1.2610939741134644,0.7959805409113566,0.10065603256225586,0.3282710909843445,1.2107659578323364,0.6318449954191844,2.174210411623423,115.51531791687012
image_1434,../data/train_data/train_data/image_1434.png,1,right,799.8094940185547,221.86230087280273,920.9129905700684,421.215815782547,121.10349655151367,199.35351490974426,860.3612422943115,321.53905832767487,1.1108465194702148,0.46221312681833904,1.279045820236206,0.8775329495469729,0.1681993007659912,0.4153198227286339,1.1949461698532104,0.669873038182656,1.6461416935632858,79.80949401855469
image_1435,../data/train_data/train_data/image_1435.png,0,right,803.673505783081,228.51841354370117,868.8189125061035,355.7350149154663,65.14540672302246,127.21660137176514,836.2462091445923,292.12671422958374,1.1162132024765015,0.4760800282160441,1.2066929340362549,0.7411146144072215,0.09047973155975342,0.26503458619117737,1.1614530682563782,0.6085973213116328,1.952809994918746,83.67350578308105
image_1436,../data/train_data/train_data/image_1436.png,1,left,-208.37260007858276,222.4560203552246,-93.07684779167175,413.83463048934937,115.29575228691101,191.37861013412476,-150.72472393512726,318.145325422287,-0.2894063889980316,0.46345004240671794,-0.1292733997106552,0.8621554801861445,0.1601329892873764,0.3987054377794266,-0.20933989435434341,0.6628027612964312,1.6598929825088715,93.07684779167175
image_1437,../data/train_data/train_data/image_1437.png,1,left,-305.2866053581238,223.73366737365723,-169.87335205078125,435.95929288864136,135.41325330734253,212.22562551498413,-237.57997870445251,329.8464801311493,-0.42400917410850525,0.46611180702845256,-0.23593521118164062,0.9082485268513362,0.18807396292686462,0.4421367198228836,-0.32997219264507294,0.6871801669398944,1.5672441236848755,169.87335205078125
image_1439,../data/train_data/train_data/image_1439.png,1,right,803.1244468688965,227.28262329101562,904.5071411132812,384.6743550300598,101.38269424438477,157.3917317390442,853.8157939910889,305.9784891605377,1.1154506206512451,0.4735054651896159,1.2562599182128906,0.8014049063126246,0.1408092975616455,0.32789944112300873,1.1858552694320679,0.6374551857511203,1.5524516576729421,83.12444686889648
image_144,../data/train_data/train_data/image_144.png,0,right,849.1354465484619,222.42283248901367,934.5641899108887,403.36529636383057,85.42874336242676,180.9424638748169,891.8498182296753,312.8940644264221,1.1793547868728638,0.4633809010187785,1.2980058193206787,0.840344367424647,0.11865103244781494,0.37696346640586853,1.2386803030967712,0.6518626342217128,2.1180513343989906,129.1354465484619
image_1440,../data/train_data/train_data/image_1440.png,1,left,-162.52243638038635,221.24068641662598,-125.55463314056396,382.3493733406067,36.96780323982239,161.1086869239807,-144.03853476047516,301.79502987861633,-0.22572560608386993,0.4609180967013041,-0.17438143491744995,0.7965611944595973,0.05134417116641998,0.33564309775829315,-0.20005352050065994,0.6287396455804507,4.358081162648895,125.55463314056396
image_1441,../data/train_data/train_data/image_1441.png,0,left,-208.7549114227295,216.27272033691406,-154.21557068824768,429.6843864917755,54.53934073448181,213.41166615486145,-181.4852410554886,322.9785534143448,-0.2899373769760132,0.45056816736857097,-0.21418829262256622,0.895175805191199,0.07574908435344696,0.444607637822628,-0.2520628347992897,0.672871986279885,3.9129858058576534,154.21557068824768
image_1442,../data/train_data/train_data/image_1442.png,1,right,881.3204097747803,213.77919578552246,946.7726612091064,443.9343764781952,65.45225143432617,230.15518069267273,914.0465354919434,328.8567861318588,1.2240561246871948,0.4453733245531718,1.3149620294570923,0.9248632843295733,0.09090590476989746,0.4794899597764015,1.2695090770721436,0.6851183044413726,3.516382945567687,161.32040977478027
image_1443,../data/train_data/train_data/image_1443.png,1,right,813.407392501831,225.2396240234375,908.3280658721924,392.4622311592102,94.92067337036133,167.2226071357727,860.8677291870117,308.85092759132385,1.1297324895858765,0.4692492167154948,1.2615667581558228,0.8176296482483546,0.1318342685699463,0.3483804315328598,1.1956496238708496,0.6434394324819247,1.761709027108392,93.40739250183105
